Unnamed: 0,id,text,anger,disgust,fear,joy,sadness,surprise,translated_text,emotion,length_of_class
687,amh_train_track_a_03336,በትክክል የህዝብን ስቃይ ማስቀረት ነው ቢቻል ፖለቲካው የሚያውቁት ሰዎች ቢያስተካክሉት ጥሩ ነበር,0,0,0,0,1,0,دقیقاً، اگر ممکن باشد از رنج مردم جلوگیری شود، خوب است که افرادی که سیاست را می‌فهمند آن را اصلاح کنند.,['sadness'],1
688,amh_train_track_a_03337,በጠራራ ፀሃይ ከዚህ በፊት ምንም ሰው ተገሎ ዘግናኝ ወንጀል ተፈጽሞ አያቅም? ታዲያ የዚህን አጋሰስ ሞት እንደ አዲስ ለምን ታካብዳለህ ሕግ እንዳለሁሉ ስለሕግ ስታወራ ትንሽ አታፍርም,1,1,0,0,0,0,در آفتاب روشن، آیا قبلاً هیچ کس جنایت وحشتناکی مانند این را مرتکب نشده است؟ پس چرا مرگ این مظنون را به عنوان یک قانون جدید می‌پذیری؟ وقتی درباره قانون صحبت می‌کنی، کمی شرم نمی‌کنی؟,"['anger', 'disgust']",2
689,amh_train_track_a_03338,33 ጳጳሳት የውጭ ዜግነት እንዳላቸው ተረጋግጧል የሚገርም ነው የሚደንቅ ነው,0,0,0,0,0,1,33 اسقف‌ها تأیید شده‌اند که تابعیت خارجی دارند، این شگفت‌انگیز و عجیب است.,['surprise'],1
690,amh_train_track_a_03339,ይህ ሁሉ ሠቃይና መከራ በሻሸመኔ የሚፈፀመው የኦርቶዶክስ ተዋህዶን ለማፅዳት የኦሮሚያ ክልል ቀጥተኛ ትዛዝ መሆኑን ተመልከቱምነው በቋቋው ለማስተማር ነው የሚሉ ሠዎች ?,1,1,0,0,0,0,این همه رنج و عذاب که در شاشمنه انجام می‌شود، آیا دستور مستقیم منطقه اورومیا برای پاکسازی ارتدوکس تواهدو است؟ برخی افراد این را مطرح می‌کنند.,"['anger', 'disgust']",2
691,amh_train_track_a_03340,ኧረ ሚኮ አሻራ ይመርመር ያማል ቅኔው ክክክይ,0,0,0,0,0,0,این متن به زبان امهری است و ترجمه مستقیم آن به فارسی ممکن نیست. اگر می‌خواهید معنی یا تفسیر خاصی از این متن داشته باشید، لطفاً اطلاعات بیشتری ارائه دهید.,[],0
692,amh_train_track_a_03341,እንጀው ኢቢሲ የኢትዮጵያ ነው ወይስ የነአሜሪካ? ለመሆኑ እናንተ የሚዲያ መመመዘኛዎች አሟልታችዃል? አሳፋሪ ናችሁ። እንኳን ለኢትዮጵያ ሚዲያነት አይደለም ለመንደር ወሬ አቀባይነት አትመጥኑም።,1,1,0,0,0,0,ایبیسی متعلق به اتیوپی است یا آمریکا؟ آیا شما استانداردهای رسانه‌ای را رعایت می‌کنید؟ شما فریبکار هستید. حتی برای رسانه‌های اتیوپیا هم مناسب نیستید، چه برسد به اینکه پذیرنده شایعات محلی باشید.,"['anger', 'disgust']",2
693,amh_train_track_a_03342,ግን የቤት ክራይ የምከፍለው አጣው ብላ ነበር ከዛ ደሞ ስምንት ሺ ይዤነው የወጣውት አለች አንዳንድ የምታወራው ነገር ይቃረናል ይቅርታ ግን ብቻ ፈጣሪ ይወቀው እውነቱን እግዚኦ ነው የምንሰማው ሁሉ ይዘገንናል ወዴት እየሔድን ነው ግን አረረረ ኡኡኡ,0,0,0,0,1,0,اما من برای کرایه خانه پولی پرداخت نمی‌کردم و فکر می‌کردم که او دروغ می‌گوید. بعداً هشت هزار تومان گرفتم و بیرون رفتم. بعضی چیزهایی که تو تعریف می‌کنی ممکن است نادرست باشد، اما فقط خداوند حقیقت را می‌داند. هر چه می‌شنویم ما را خسته می‌کند. به کجا داریم می‌رویم؟ اما او ادامه داد... اوه اوه.,['sadness'],1
694,amh_train_track_a_03343,ይሄ ፊልም እየደበረኝ ነው እሥኪ ቅመሞች ጥሩ ሙቪ እዳለ ንገሩኝ አዲሥ የተጀመረ,0,1,0,0,0,0,این فیلم داره منو خسته می‌کنه، لطفاً بهم بگو اگر یه فیلم خوب و جدیدی شروع شده.,['disgust'],1
695,amh_train_track_a_03344,እያለ ፀጋዬ አራርሳ በወገን ሞት ጭራሽ መልሶ አማራን እየከሰሰ፤ ለምን ሃይማኖትን በተመለከተ ለተከሰተው ችግር እኔ በማስበው መንገድ ለምን ኮሜንት አልተደረገም,1,0,0,0,1,0,عیسی تگای ارسا در طرف مرگ چراش را برگرداند و امهاران را مجازات کرد؛ چرا درباره مشکلی که در مورد دین پیش آمده است، به روشی که من فکر می‌کنم، اظهار نظر نشد؟,"['anger', 'sadness']",2
696,amh_train_track_a_03345,የፌድራል ተቋማት ልብ እንዲሉልኝ ግልባጭ ይህን ትዊት አድርሻቸዋለሁ ድንገት ብሰወር ወይም ድምፄ ቢጠፋ ተጠያቂው ይህ ግለሰብና አንጃዎቹ ናቸው,0,1,1,0,0,0,موسسات فدرال، لطفاً به این توییت من توجه کنید. اگر ناگهان سکوت کنم یا صدایم قطع شود، مسئول آن این فرد و همدستانش هستند.,"['disgust', 'fear']",2
697,amh_train_track_a_03346,ቅን ማሰብን እንልመድ ስድብና ጥላቻ ከእኛ ይራቅ,0,0,0,0,0,0,بیایید یاد بگیریم که درست فکر کنیم و از تهمت و نفرت دوری کنیم.,[],0
698,amh_train_track_a_03347,ጆባይደን የሕጻናት ሞት እና ሰቆቃ የእናቶች እምባ ጦርነቱ ሳያልቅ ፈጣሪ አንተን ከዚ ምድር ያንሳሕ በስልጣንሕ ማዘዝ ወደማትችልበት ጉድጓድ ያግባሕ,1,1,0,0,0,0,جو بایدن، مرگ و رنج کودکان و اشک مادران. تا زمانی که جنگ پایان نیابد، خالق تو را از این زمین برمی‌دارد و با قدرت خود به چاهی می‌فرستد که هرگز نمی‌توانی از آن فرار کنی.,"['anger', 'disgust']",2
699,amh_train_track_a_03348,የሰው ኣገር ሉኣላዊነት ተዳፍረህ የደህንነት ስጋት ኣይደለም ትላላቹንዴ ከምር ነው የምላቹ ምንም ኣቅም የላችሁም እኛ ኤርትራውያን ከሶማሊያ ጎን ነን,1,0,0,0,0,0,حق حاکمیت ملی یک کشور تهدید امنیتی نیست، بلکه حق طبیعی آن است. شما هیچ قدرتی ندارید. ما اریتره‌ای‌ها در کنار سومالی هستیم.,['anger'],1
700,amh_train_track_a_03349,Montish Ahmed ባለን ነገር ፈጣሪን ማመስገን ነው ስንት እህቶቻችን ያልፍልናል ብለው ወጥተው ያልተመለሱ አሉ ስንቶች ጤናቸውን አጥተው የሚሰቃዩ አሉ ደግሞ ስደት ለኔ ገና ስሰደድ ሊደላኝ ሳይሆን ሰርቸ የተሻለ ህይወት ለመኖር ለኔ ስደት ባለውለታየ ነው እናቴ ሰው ቤት ልብስ እያጠበች ነው ያሳደገችኝ ዛሬ ቢያንስ ከቤት ኪራይ ገላግያታለሁ ይህ ለኔ ትልቅ ነገር ነው ክብር ምስጋና ይግባው ለፈጣሪ,0,0,0,1,0,0,مونتیش احمد: آنچه داریم سپاسگزار خالق است. چه‌بسا خواهران ما که رفته‌اند و بازنگشته‌اند، برخی نیز سلامتی خود را از دست داده‌اند و در رنج به سر می‌برند. برای من، مهاجرت نه به معنای تحمل سختی‌ها، بلکه فرصتی برای ساختن زندگی بهتر است. مادرم با شستن لباس‌های دیگران مرا بزرگ کرد. امروز حداقل توانسته‌ام از پرداخت اجاره خانه خودداری کنم و این برای من دستاورد بزرگی است. سپاس و احترام به خالق باد.,['joy'],1
701,amh_train_track_a_03350,FYI ፈጣሪ ጥቁርም ነጭም አይደለም። ፈጣሪ መንፈስ ነው።,0,0,0,0,0,0,برای اطلاع شما، خداوند سیاه یا سفید نیست. خداوند روح است.,[],0
702,amh_train_track_a_03351,ሌላው ከሱዳን ጋር የምንዋሰንበትን አካባቢ ደህንነት እናጠናክር። ስደተኛ መስለው የሚገቡ አደገኛ የፊራኡን ሰላይዎች ላይ ጥንቃቄ እናድርግ። በመጨረሻም ሱዳን ሆነው ለግብፅ ሲሰሩ የከ,1,0,0,0,0,0,ما باید امنیت منطقه‌ای که با سودان در آن مذاکره می‌کنیم را تقویت کنیم. به افراد خطرناکی که به عنوان پناهنده وارد می‌شوند و ممکن است جاسوس باشند، توجه دقیق داشته باشیم. در نهایت، مراقب افرادی باشیم که برای سودان یا مصر کار می‌کنند.,['anger'],1
703,amh_train_track_a_03352,ሁላችንም ማፈር ነው ያለብን ሃይማኖት ዘር የለውም አበቃ ሰው እንዴት በገዛ ሀገሩ በእርስቱ ባይተዋር ስደተኛ ይሆናል ሙስሊም ነኝ ካልክ ዘር ብሎ ነገር የለም ክርስቲያን ነኝ ካልክ ዘ,1,0,0,0,1,0,,"['anger', 'sadness']",2
704,amh_train_track_a_03353,ሀይ EBC ትሻሻሻላላላችሁ ብለን ስንጠብቅ ሸጎሌ ላይ ህንፃውን ብቻ አቁማችሁ በአደንዝዝዝ ወሬ ትሞሉን ጀመር? የባይደን ውሻ ከቤተመንግስት ተባረረረ አልተባረረረ ምን ይጠቅመኛል ለህዝባችን የሚጨምረው ነገር ካለ ንገረኝ ይልቅ ፋይዳ በሌለው ጦርነት ከአከባቢያቸው የተባረሩትን እነርሱን ሚዛናዊ ሆናቹ ዘግቡ።,1,1,0,0,0,0,متأسفانه، متن ارائه شده به زبان آمهری است و نه فارسی. لطفاً متنی به زبان انگلیسی یا فارسی برای ترجمه ارائه دهید.,"['anger', 'disgust']",2
705,amh_train_track_a_03354,አንዳንዱ ኢሬቻን የሚቃወመው የኦሮሞ ጥላቻ ስላለበት ነው,0,1,0,0,0,0,برخی ایرچانا را به دلیل داشتن نفرت از اورومو رد می‌کنند.,['disgust'],1
706,amh_train_track_a_03355,መብሩሬ ማ አንደኛ ሰላይ ናት ጉልፈምንኮ መዉጫ የለለው ጭንቀት ውስጥ አስገባቻት,0,1,0,0,0,0,مبروره ما اولین سلای است که در ورودی بدون نگرانی وارد شد.,['disgust'],1
707,amh_train_track_a_03356,ዐቢይ ሆይ የሳብከው ቀይ ካርድ እጅግ አደገኛ ስለሆነ የውሸት መታበዩን ተወውና ሲኖዶሱን ይቅርታ ጠይቅ። እመነኝ የቀረህ የታሪክ ምዕራፍ በጄኖ ሳይድ የምትከሰስበትን ወንጀል ከመፈጸም,1,1,0,0,0,0,ابی، کارت قرمزی که فرستادی بسیار خطرناک بود، بنابراین دروغ را کنار بگذار و از سینودوس عذرخواهی کن. من مطمئنم که فصل باقیمانده تاریخ تو جنایت‌هایی است که باید به خاطر آنها در دادگاه ژنو محاکمه شوی.,"['anger', 'disgust']",2
708,amh_train_track_a_03357,Ezra Ezu በጠዋቱ አረካኸኝ ጆሮ ያለው ይስማ የኢየሱስ ስም የአጭበርባሪዎች መነገጃ መሳለቂያ ማድረግ ይብቃ *,1,0,0,1,0,0,عزرا عزو صبح مرا بیدار کرد، گوش شنوا دارد تا نام عیسی را بشنود. اسم او راه نجات و شادی برای گمراهان است.*,"['anger', 'joy']",2
709,amh_train_track_a_03358,ወረኛ እናንተን ጭምር ጋዜጠኛ ብሎ መጥራት ይቀፋል አስቃባጭ አማራ ትግራይ እየመጣልህ ነው,1,1,0,0,0,0,وحشی و شما را به عنوان روزنامه‌نگار صدا می‌زند، دردناک است. آمهارا تیگرای در حال آمدن به سمت توست.,"['anger', 'disgust']",2
710,amh_train_track_a_03359,Temesgen Goitom ስድቡ ተገቢ መስሎ አይታየኝም ከእግዚአብሔር ጋር ስትጣበቅ የሚያበሳጨዉ ሰይጣን ብቻ ነዉ እሱ ደሞ ባህሪዉ ነዉ ደንቆሮ ብሎ መሳደብ ግን እግዚአብሔርን ማሰዘን እንጂ ሰይጣንንን መገሰፅ አይደለም “እኔ ግን እላችኋለሁ፥ በወንድሙ ላይ የሚቆጣ ሁሉ ፍርድ ይገባዋል፤ ወንድሙንም ጨርቃም የሚለው ሁሉ የሸንጎ ፍርድ ይገባዋል፤ ደንቆሮ የሚለውም ሁሉ የገሃነመ እሳት ፍርድ ይገባዋል።” — ማቴዎስ 5፥222,0,0,0,0,0,0,"تمسگن گویتوم: ""به نظر من این کار درست نیست. تنها شیطان است که وقتی با خدا دعوا می‌کنی، تو را تحریک می‌کند. این طبیعت اوست که سعی کند تو را فریب دهد و به گوش کر بزند. اما هدفش ناراحت کردن خداست، نه متقاعد کردن شیطان. 'اما من به شما می‌گویم: هر کس بر برادر خود عصبانی شود، مستحق مجازات است؛ و هر کس به برادر خود دشنام دهد، مستحق محکمه است؛ و هر کس بگوید ""احمق""، مستحق آتش جهنم است.' — متی 5:22""",[],0
711,amh_train_track_a_03360,እውቀት ከስክነት ጋር ስትጣመር የዛሬውን ጃዋር ትሆናለች ደሬ እጅግ ድንቅ ጋዜጠኛነህ ክብር ይገባሃል,0,0,0,1,0,0,دانش وقتی با شجاعت ترکیب شود، امروز را به جواهر تبدیل می‌کند. دره، تو یک روزنامه‌نگار فوق‌العاده هستی و احترام زیادی داری.,['joy'],1
712,amh_train_track_a_03361,ጋሼ ኣያሌው የሚሰማህን በምታውቀው ልክ መናገርህ መልካም ነው ግን ብዙ ስተሃል መርማሪ ኮሚሽን ኣላስገደለም ማስረጃህም የተሳሳተ መሰለኝ ስለድርቁም በጣም ተሳስተሃል እንኩዋን ወሎ ኣዲስ ኣበባም በልቶ ለማደር ምን ያህል ችግር እንደነበረ ምስክሮች ነበርን ጃንሆይ በሁዋላ ከመጡት መሪዎች ይሻላሉ ለማለት ካልሆነ ብዙሃኑ ደሃን የደሃ ልጅ ጠንቅቆ ያውቃል በዛ ዘመን ያየነው መከራ ዛሬም ከኣእምሮ የማይወጣ ቁጭትና በቀል ከልባችን ኣይጠፋም ደግ ደጉን,0,0,0,0,1,0,گاشه آیالو آنچه را که می‌شنوی، به همان شکلی که می‌دانی بیان کردن خوب است، اما بسیاری از تحقیقات کمیسیون تحقیق انجام نشده و شواهد تو نیز اشتباه به نظر می‌رسند. در مورد دیرقوم هم بسیار اشتباه کرده‌ای. ما شاهدان بودیم که چقدر سخت بود برای مردم ولّو و آدیس آبابا زندگی کنند. جانهوی بهتر از رهبرانی است که بعداً آمدند، اگر نگوییم اکثر آنها فقیر بودند و فرزندان فقر را به خوبی می‌شناختند. مصیبتی که در آن زمان دیدیم هنوز هم از ذهن ما پاک نشده و خشم و کینه از قلبمان محو نمی‌شود.,['sadness'],1
713,amh_train_track_a_03362,ማናችንም ክፋት ካረገዘን በዚህ ምድር ይሁን በወደኛው አለም ከንቱዎች እንሆናለን። አድሎአዊነት ምቀኝነት ትምክተኝነት ጥላቻ ከእኛ ዘንድ ይወገድ። ዘረኝነት ይራቅ። መልካም ? ይሁን,0,0,0,0,0,0,هرگونه شر که ما را در این زمین یا جهان دیگر احاطه کند، بیهوده خواهیم شد. تبعیض، حسادت، بی‌عدالتی و نفرت از میان ما دور شود. نژادپرستی برطرف گردد. خوبی باشد؟ آمین.,[],0
714,amh_train_track_a_03363,እናት እና አራት ልጆቿን ጨምሮ 14 ሰዎች የሞቱበት የትራፊክ አደጋ በሰሜን ሸዋ,0,0,0,0,1,0,مادر و چهار فرزندش در میان ۱۴ نفری که در یک تصادف ترافیکی در شمال شوا جان باختند.,['sadness'],1
715,amh_train_track_a_03364,የሚገርመው ማንኛውም ሀገር ኢትዮጵያን በህዝቦቿ በኩል አሸንፎ አያውቅም በመሪዎቿ ነው እንጂ ለአሜሪካም ከህዝቡ አብይ ነው የቀለላት,0,0,0,0,0,1,شگفت‌انگیز است که هیچ کشوری نمی‌تواند اتیوپی را از طریق مردمش شکست دهد، بلکه این کار تنها از طریق رهبرانش ممکن است. حتی برای آمریکا نیز، ابوی (رهبر) از میان مردم برخاسته است.,['surprise'],1
716,amh_train_track_a_03365,ምኒልክ ግቢ ውስጥ ማንም ወራሪ ጥምብ ጋላ ማንም ጥምብ ባንዳ ትግሬና ማንም ጥምብ የአማራ ፍናፍንት ገብተው እያግማሙን ነው ስብራት መጠገንና መትረፍ ከፈለክ ሕገ አራዊት የሆነውን ሕገ መንግስት ቀይር ጊዜው ሲደርስ መስቀል አደባባይ ላይ ከነሚስትህና ግብረ አበሮችህ አርባ ተገርፈህ ትሰቀላለህ እናትህን ልብዳት ፋኖ እባላለው,1,1,0,0,0,0,در محوطه منلیک، هیچ مهاجمی از گالا، باندای تیگرهای یا فتنه‌جویان آمهره وارد نشده است که ما را آزار دهند. اگر می‌خواهید صلح و آرامش برقرار شود، زمانی فرا خواهد رسید که قانون وحشیانه‌ای که به عنوان قانون حکومت تبدیل شده است تغییر کند. در آن زمان، تو و همسرت و خدمتکارانتان چهل تکه خواهید شد و در میدان مسیح مصلوب خواهید گشت. من این را فانو خطاب می‌کنم.,"['anger', 'disgust']",2
717,amh_train_track_a_03366,አዲስ አበባ፣ የካቲት 3፣ 2015 (ኤፍ ቢ ሲ) ትናንት ምሽት ባጋጠሙ ሁለት የእሳት አደጋዎች በንብረት ላይ ጉዳት መድረሱን የእሳትና አደጋ ስጋት ስራ አመራር ኮሚሽን አስታወቀ፡፡,0,0,0,0,1,0,آدیس آبابا، 3 فوریه 2015 (FBC) — کمیسیون مدیریت عملیات آتش‌نشانی و خطرات اضطراری اعلام کرد که دیروز شب در دو حادثه آتش‌سوزی خساراتی به اموال وارد شده است.,['sadness'],1
718,amh_train_track_a_03367,ወንድሜን በጣም አቀዋለው መጽሀፍት ሢሸጥ በጣም ያማል ያሣዝናልም አረ ኢትዮጵያ ሀገሬ ምኑ ጉድ ነው የመጣብሽ የት ሔደን እንኑር ግራ ገባን እኦ,0,0,0,0,1,0,برادرم را بسیار دوست دارم، وقتی کتاب‌هایش را می‌فروخت خیلی ناراحت شدم. ای اتیوپی، وطن من، چرا این اتفاق افتاد؟ به کجا رفتیم؟ گیج شده‌ایم.,['sadness'],1
719,amh_train_track_a_03368,በጣም ያሳዝናል ይህ ሁሉ ልቂት እንዲሆን ሀማሰ ንጹሃን ዜጎችን ገደለ አጻፍውን እያወቀ የፍልሰጤም ህዝብ ጠላት አሸባሪ ሀማሰና አሜሪካ ናት የፍልሰጤም ህዝብ ህጻናት እግዚአብሔር ይደረሰላቹሁ,0,0,0,0,1,0,متأسفم که این همه خشونت اتفاق افتاده است. حامسه افراد بی‌گناه را کشته و در حالی که از جنایت خود آگاه بوده، مردم فلسطین را دشمن و تروریست خوانده است. آمریکا نیز متحد اوست. کودکان فلسطینی، خداوند به شما کمک کند.,['sadness'],1
720,amh_train_track_a_03369,ስከኑ እንጂ ጨቅላነትና ጭፍን ጥላቻ አቁሙ... መቼ ነው የምትበስሉት,1,0,0,0,0,0,سکونو، اما از کینه‌توزی و نفرت بی‌جا دست بردارید... کی می‌خواهید بیدار شوید؟,['anger'],1
721,amh_train_track_a_03370,እናንተ ሰዎች ሕዝባቹ አታልላቹ ማለት ዓለም የምታታልሉ ይመስላችሃል ባህር ሃይል የሚገነባ የባህር በር የሌለው ለኤኮኖሚ መተሳሰር ስትሉ አይጋጫቹሁምደግሞ በሆነ አጋጣሚ ወደብ አጥታለች ስትሉ ኤርትራ መሬትዋ እንጂ ህዝብዋ አያስፈልገንም ብሎ የወራቹ የሃይለስላሴ ስርዓት ይቅርታ ከማለት እንደገና የተሸንፈ አጀንዳ ያሳዝናል,1,0,0,0,0,0,شما مردم، به نظر می‌رسد که دنیا را فریب می‌دهید. در حالی که قدرت دریایی ساخته می‌شود و بندرگاهی بدون دروازه برای اقتصاد ایجاد می‌کنید، نمی‌توانید با ما رقابت کنید. همچنین، اگر بهانه بیاورید که اریتره بندرش را از دست داده است، باید بدانید که ما فقط به زمین آنها نیاز داریم، نه مردمشان. این صحبت‌های نظام هایله سلاسی باعث تاسف است و دوباره یک برنامه شکست خورده را زنده می‌کند.,['anger'],1
722,amh_train_track_a_03371,አረ የአላህህ ግን እነዚ የሁዳዎች የምር ሰዎች ናቸዉእንደዚ አይነት አረመኔ ፍጥረታት እዝች ምድር ላይአረ አላህ በቃ ይበላቸዉ እሳት ያዝንብባቸዉ ከሰማይ ያረቢምድር ተሰንጥቃ ትዋጣቸዉድል በገዛ ምድራቸዉ ለተገፉ ፍልስጤማዉያን ዉርደት ሞት ለወራሪዋና ለአጋሮቿ,0,1,0,0,1,0,عزیزم، به خدا قسم، این‌ها همان مردم هود هستند که مانند چنین موجودات کافری روی زمین زندگی می‌کنند. عزیزم، خداوند کافی است که آن‌ها را با آتش بسوزاند و از آسمان بر سرشان سنگ ببارد. زمین نیز باید شکافته شود و آن‌ها را بلعیده و نابود کند. مرگ و خواری برای ستمگرانی که به سرزمین فلسطین تجاوز کرده‌اند و هم‌پیمانانشان.,"['disgust', 'sadness']",2
723,amh_train_track_a_03372,በሰው ስቃይ በተለይ በትግራይ ላይ ግፍ የፈፀመ ያስፈፀመ በቅርቡ ሁሉንም ፍዳቸውን እያሳየን ነው ከኦርዴጋን የቱርኩ ጀምሮ ተመስገን እውነትም ሃያሉ እግዚሔር ኣለ,1,0,0,1,0,0,در رنج انسان‌ها، به ویژه در تیگرای، ظلمی که مرتکب شده و انجام داده است، اخیراً همه مجازات خود را نشان می‌دهد. از اورگان ترکیه شروع شد، تشکر می‌کنم، واقعاً خداوند قادر وجود دارد.,"['anger', 'joy']",2
724,amh_train_track_a_03373,እስራኤል በቆዳ ስፋት ትንሽ ብትሆንም ሌለው ላይ ያላት አቅም ማየት ጥሩ ነው እስራኤልን እግዚአብሔር ይጠብቃታል አትጠፋም,0,0,0,1,0,0,اسرائیل، اگرچه از نظر وسعت کوچک است، اما توانایی‌های قابل توجهی دارد. خداوند از اسرائیل محافظت می‌کند و هرگز نابود نخواهد شد.,['joy'],1
725,amh_train_track_a_03374,የአውሬ ልጆች የው አውሬ መሆኑ እመ ነው,1,0,0,0,0,0,بچه‌های حیوانات، طبیعتاً حیوان هستند.,['anger'],1
726,amh_train_track_a_03375,ህንድ በታሪኳ ለመጀመሪያ ጊዜ ጨረቃ ላይ አረፈች,0,0,0,0,0,0,هند برای اولین بار در تاریخ خود بر روی ماه فرود آمد.,[],0
727,amh_train_track_a_03376,አማራን መጥላትህን ለማሳየት ሁሌ መከራ ትበላለህ ? ቤተክርስቲያን ለሰው ብለህ የምትሄድ አስመሰልከው አይ የአንድነቱ ኃይል ወገኞች ናችሁኮ,1,1,0,0,0,0,آیا همیشه برای نشان دادن نفرت خود از امهارا رنج می‌کشی؟ به نظر می‌رسد که تو کلیسا را به عنوان یک انسان تصور کرده‌ای. آه، شما طرفداران قدرت وحدت هستید.,"['anger', 'disgust']",2
728,amh_train_track_a_03377,እግዚኦ በሉ የኢትዮጵያ ህዝብ መከራ በዛ ለቅሶ ዋይታ የእለት ከእለት ኑሯአችን ሆነ ግን እስከመቼ  ፈጣሪ ሆይ ከአቅማችን በላይ ነው እባክህን እርዳን ደከመን ከአቅማችን በላይ ነው አንተ በቸርነትህ ማረን እግዚኦ ፈጣሪ የኢትዮጵያ ህዝብ ወዳንተ እንጮሃለን ማረን እባክህ ለፈጠርከው ህዝብ ፈጥነህ ድረስ ያማል ያማል ያማል  ውድ የጌትነት ቤተሰብ ሃዘናቹ የመላው ኢትዮጵያዊ ህዝብ ሃዘን ነው ፈጣሪ ያፅናቹ ፍርዱን ከላይ ከሰማይ ከእግዚአብሔር እንጠ,0,0,0,0,1,0,خداوندا، به مردم اتیوپی بگو که رنج و اندوه آنها زیاد شده است. گریه‌ها و ناله‌هایشان هر روز بیشتر می‌شود. اما تا کی؟ خالقا، این از توان ما خارج است. لطفاً کمک کن، خسته شده‌ایم. این از حد توانمان فراتر است. تو با رحمت خود ما را نجات بده. خداوندا، خالقا، مردم اتیوپی به سوی تو فریاد می‌زنند. ما را نجات بده. لطفاً برای مردمی که آفریده‌ای سریع اقدام کن. خانواده عزیز ملت، اندوه شما اندوه تمام مردم اتیوپی است. خالقا، آنان را تقویت کن و عدالت خود را از بالا، از آسمان، از خداوند نازل کن.,['sadness'],1
729,amh_train_track_a_03378,ለዶሮ ኣጥንት አየስፈልግም ጣጋራ  ለሱማለያ ጦርነት አየስፈልግም ዥግጅት ኢቶጵያ የጀግነ የባዛበ ጴጥሮስ ሀገረ ማሆኑን አያዎቁም እንዴ የምዕ ሞት ቅማል በጭቅላት መጣ ምዕበል ተረት አለ,0,1,0,0,0,0,برای مرغ استخوان لازم نیست، برای جنگ آماده‌سازی نیاز نیست. اتیوپی، سرزمین شجاعان و بازابا پتروس، نمی‌داند که چگونه مرگ خاموش در تاریکی می‌آید. این یک مثل است.,['disgust'],1
730,amh_train_track_a_03379,እንኳን ደስ ያላችሁ ፋናዎች እስቲ አንድ ጊዜ ዘላችሁ ቂጣችሁን በካልቾ!!!,0,1,0,0,0,0,تبریک به طرفداران فانا، بیایید یک بار دیگر با هم شادی کنیم و جشن بگیریم!!!,['disgust'],1
731,amh_train_track_a_03380,እረ የኔ እህት አስለቀሽኝ ኡኡኡ ይከብዳል እናት,0,0,0,0,1,0,اوه، خواهرم، تو مرا تنها گذاشتی، اوووه، این قلبم را می‌شکند، مادر.,['sadness'],1
732,amh_train_track_a_03381,ስንቱ ምስኪን ሞተ በአንተ ምክንያት አላህ ይፋረዳሃል,1,1,0,0,0,0,چندین نیازمند به خاطر تو مرده‌اند، خداوند از تو بازخواست خواهد کرد.,"['anger', 'disgust']",2
733,amh_train_track_a_03382,የተያዙት ወነጀለኞች በሙስና እንዳይለቀቁ ስጋት አለብኝ,0,0,1,0,0,0,من نگران هستم که مجرمان دستگیرشده به دلیل فساد آزاد نشوند.,['fear'],1
734,amh_train_track_a_03383,ከመቶ ሀያ ሚሊዮን ህዝብ በላይ የነከሰዉን የሰዉ ዉሻስ ኢትዮጲያ የት ታርገዉ,1,1,0,0,0,0,از بیش از صد و بیست میلیون نفر جمعیت، اتیوپی کجا را اشغال کرده است؟,"['anger', 'disgust']",2
735,amh_train_track_a_03384,ሀብትሽ ቀጣይ ዉድድር መልካም እድል እንዲገጥምህ እመኛለሁ በርታ,0,0,0,1,0,0,امیدوارم در مسابقه بعدی موفق باشی، برتر.,['joy'],1
736,amh_train_track_a_03385,ጥጋብ የሰው ችግር አላሳይህ ብሏል፣ በዚህ ልክ በሰው ስቃይ መደሰት ምን ይሉታል? ይሄ ልጅ ብቻ እኮ አይደለም ስለ ሰራችሁት ግፍ የነገራችሁ፣ እናቶቻቸውን ከፊታቸው,1,0,0,0,1,0,"""غم دیگران را به تو نشان نداده است، پس چگونه می‌توانی از رنج انسان لذت ببری؟ این فقط یک کودک نیست که به خاطر ظلمی که مرتکب شده‌اید، مادرانشان را در مقابل چشمانشان...""","['anger', 'sadness']",2
737,amh_train_track_a_03386,ባለጌ ስራህን እየነገርከን ነው ጥንብ ዘረኛ አሸንፈን አራት ኪሎ የመግባት ምኞታችሁን አራት እርምጃ ሳትሄዱ መድረሻ ያሳጣህ ጌታ መከላከያች መድረሻ ያሳጣህን በስድብ የምታሸንፍ መስሎህ ከሆነ ሱሚ ነው,1,1,0,0,0,0,بله، تو در حال انجام کارت هستی، دزد حرفه‌ای که ما را شکست داده و چهار کیلومتر راه رفتیم بدون اینکه حتی یک قدم بردارید. خداوند محافظت کند، اگر فکر می‌کنی با حیله می‌توانی پیروز شوی، پس این یک رویاست.,"['anger', 'disgust']",2
